Year,Industry,Gas Type,Gas Name,Emissions,,,,,
1991,Construction,N20,Nitrous Oxide,84.9,,,,,
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,100.4,,,,,
1991,Transport and storage,N20,Nitrous Oxide,720.7,,,,,
1991,Accommodation and food services,N20,Nitrous Oxide,8.3,,,,,
1991,Information and communication,N20,Nitrous Oxide,8.1,,,,,
1991,Financial and insurance activities,N20,Nitrous Oxide,1.6,,,,,
1991,Real estate activities,N20,Nitrous Oxide,3.3,,,,,
1991,"Professional, scientific and technical activities",N20,Nitrous Oxide,14.6,,,,,
1991,Administrative and support service activities,N20,Nitrous Oxide,19.0,,,,,
1991,Public administration and defence; compulsory social security,N20,Nitrous Oxide,78.3,,,,,
1991,Education,N20,Nitrous Oxide,18.3,,,,,
1991,Human health and social work activities,N20,Nitrous Oxide,536.1,,,,,
1991,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.6,,,,,
1991,Other service activities,N20,Nitrous Oxide,6.1,,,,,
1991,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.4,,,,,
1991,Consumer expenditure,N20,Nitrous Oxide,"1,161.8",,,,,
1992,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,488.8",,,,,
1992,Mining and quarrying,N20,Nitrous Oxide,407.3,,,,,
1992,Manufacturing,N20,Nitrous Oxide,"20,020.9",,,,,
1992,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,"1,048.2",,,,,
1992,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,001.3",,,,,
1992,Construction,N20,Nitrous Oxide,84.1,,,,,
1992,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,100.8,,,,,
1992,Transport and storage,N20,Nitrous Oxide,727.7,,,,,
1992,Accommodation and food services,N20,Nitrous Oxide,7.8,,,,,
1992,Information and communication,N20,Nitrous Oxide,8.2,,,,,
1992,Financial and insurance activities,N20,Nitrous Oxide,1.5,,,,,
1992,Real estate activities,N20,Nitrous Oxide,3.3,,,,,
1992,"Professional, scientific and technical activities",N20,Nitrous Oxide,14.8,,,,,
1992,Administrative and support service activities,N20,Nitrous Oxide,18.8,,,,,
1992,Public administration and defence; compulsory social security,N20,Nitrous Oxide,77.3,,,,,
1992,Education,N20,Nitrous Oxide,17.0,,,,,
1992,Human health and social work activities,N20,Nitrous Oxide,537.4,,,,,
1992,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.0,,,,,
1992,Other service activities,N20,Nitrous Oxide,5.9,,,,,
1992,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.4,,,,,
1992,Consumer expenditure,N20,Nitrous Oxide,"1,162.8",,,,,
1993,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,061.6",,,,,
1993,Mining and quarrying,N20,Nitrous Oxide,439.7,,,,,
1993,Manufacturing,N20,Nitrous Oxide,"16,223.7",,,,,
1993,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,893.5,,,,,
1993,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,014.0",,,,,
1993,Construction,N20,Nitrous Oxide,84.4,,,,,
1993,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,103.1,,,,,
1993,Transport and storage,N20,Nitrous Oxide,736.8,,,,,
1993,Accommodation and food services,N20,Nitrous Oxide,8.3,,,,,
1993,Information and communication,N20,Nitrous Oxide,8.8,,,,,
1993,Financial and insurance activities,N20,Nitrous Oxide,1.7,,,,,
1993,Real estate activities,N20,Nitrous Oxide,3.5,,,,,
1993,"Professional, scientific and technical activities",N20,Nitrous Oxide,16.0,,,,,
1993,Administrative and support service activities,N20,Nitrous Oxide,19.4,,,,,
1993,Public administration and defence; compulsory social security,N20,Nitrous Oxide,79.8,,,,,
1993,Education,N20,Nitrous Oxide,15.4,,,,,
1993,Human health and social work activities,N20,Nitrous Oxide,538.2,,,,,
1993,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.4,,,,,
1993,Other service activities,N20,Nitrous Oxide,6.2,,,,,
1993,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.4,,,,,
1993,Consumer expenditure,N20,Nitrous Oxide,"1,251.9",,,,,
1994,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,631.6",,,,,
1994,Mining and quarrying,N20,Nitrous Oxide,457.4,,,,,
1994,Manufacturing,N20,Nitrous Oxide,"16,214.1",,,,,
1994,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,856.2,,,,,
1994,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,022.3",,,,,
1994,Construction,N20,Nitrous Oxide,88.4,,,,,
1994,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,110.5,,,,,
1994,Transport and storage,N20,Nitrous Oxide,742.2,,,,,
1994,Accommodation and food services,N20,Nitrous Oxide,9.0,,,,,
1994,Information and communication,N20,Nitrous Oxide,10.3,,,,,
1994,Financial and insurance activities,N20,Nitrous Oxide,1.9,,,,,
1994,Real estate activities,N20,Nitrous Oxide,4.1,,,,,
1994,"Professional, scientific and technical activities",N20,Nitrous Oxide,18.7,,,,,
1994,Administrative and support service activities,N20,Nitrous Oxide,21.2,,,,,
1994,Public administration and defence; compulsory social security,N20,Nitrous Oxide,70.9,,,,,
1994,Education,N20,Nitrous Oxide,12.6,,,,,
1994,Human health and social work activities,N20,Nitrous Oxide,539.0,,,,,
1994,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.6,,,,,
1994,Other service activities,N20,Nitrous Oxide,6.7,,,,,
1994,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.5,,,,,
1994,Consumer expenditure,N20,Nitrous Oxide,"1,322.6",,,,,
1995,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,679.6",,,,,
1995,Mining and quarrying,N20,Nitrous Oxide,455.9,,,,,
1995,Manufacturing,N20,Nitrous Oxide,"14,694.7",,,,,
1995,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,834.5,,,,,
1995,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,043.0",,,,,
1995,Construction,N20,Nitrous Oxide,92.0,,,,,
1995,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,117.6,,,,,
1995,Transport and storage,N20,Nitrous Oxide,764.6,,,,,
1995,Accommodation and food services,N20,Nitrous Oxide,9.8,,,,,
1995,Information and communication,N20,Nitrous Oxide,12.1,,,,,
1995,Financial and insurance activities,N20,Nitrous Oxide,2.2,,,,,
1995,Real estate activities,N20,Nitrous Oxide,4.7,,,,,
1995,"Professional, scientific and technical activities",N20,Nitrous Oxide,22.2,,,,,
1995,Administrative and support service activities,N20,Nitrous Oxide,23.6,,,,,
1995,Public administration and defence; compulsory social security,N20,Nitrous Oxide,67.3,,,,,
1995,Education,N20,Nitrous Oxide,9.7,,,,,
1995,Human health and social work activities,N20,Nitrous Oxide,539.4,,,,,
1995,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.8,,,,,
1995,Other service activities,N20,Nitrous Oxide,7.3,,,,,
1995,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.6,,,,,
1995,Consumer expenditure,N20,Nitrous Oxide,"1,434.8",,,,,
1996,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,953.4",,,,,
1996,Mining and quarrying,N20,Nitrous Oxide,475.4,,,,,
1996,Manufacturing,N20,Nitrous Oxide,"14,567.9",,,,,
1996,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,779.7,,,,,
1996,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,081.7",,,,,
1996,Construction,N20,Nitrous Oxide,90.7,,,,,
1996,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,107.8,,,,,
1996,Transport and storage,N20,Nitrous Oxide,811.8,,,,,
1996,Accommodation and food services,N20,Nitrous Oxide,9.0,,,,,
1996,Information and communication,N20,Nitrous Oxide,10.5,,,,,
1996,Financial and insurance activities,N20,Nitrous Oxide,1.9,,,,,
1996,Real estate activities,N20,Nitrous Oxide,4.1,,,,,
1996,"Professional, scientific and technical activities",N20,Nitrous Oxide,19.1,,,,,
1996,Administrative and support service activities,N20,Nitrous Oxide,21.5,,,,,
1996,Public administration and defence; compulsory social security,N20,Nitrous Oxide,65.5,,,,,
1996,Education,N20,Nitrous Oxide,12.9,,,,,
1996,Human health and social work activities,N20,Nitrous Oxide,541.4,,,,,
1996,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.4,,,,,
1996,Other service activities,N20,Nitrous Oxide,6.5,,,,,
1996,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.5,,,,,
1996,Consumer expenditure,N20,Nitrous Oxide,"1,408.7",,,,,
1997,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"18,197.0",,,,,
1997,Mining and quarrying,N20,Nitrous Oxide,492.5,,,,,
1997,Manufacturing,N20,Nitrous Oxide,"14,730.6",,,,,
1997,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,685.6,,,,,
1997,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,097.1",,,,,
1997,Construction,N20,Nitrous Oxide,92.5,,,,,
1997,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,105.7,,,,,
1997,Transport and storage,N20,Nitrous Oxide,917.6,,,,,
1997,Accommodation and food services,N20,Nitrous Oxide,8.4,,,,,
1997,Information and communication,N20,Nitrous Oxide,10.3,,,,,
1997,Financial and insurance activities,N20,Nitrous Oxide,1.8,,,,,
1997,Real estate activities,N20,Nitrous Oxide,4.0,,,,,
1997,"Professional, scientific and technical activities",N20,Nitrous Oxide,18.6,,,,,
1997,Administrative and support service activities,N20,Nitrous Oxide,21.5,,,,,
1997,Public administration and defence; compulsory social security,N20,Nitrous Oxide,60.5,,,,,
1997,Education,N20,Nitrous Oxide,13.7,,,,,
1997,Human health and social work activities,N20,Nitrous Oxide,542.0,,,,,
1997,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.0,,,,,
1997,Other service activities,N20,Nitrous Oxide,6.2,,,,,
1997,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.5,,,,,
1997,Consumer expenditure,N20,Nitrous Oxide,"1,440.9",,,,,
1998,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,866.5",,,,,
1998,Mining and quarrying,N20,Nitrous Oxide,531.9,,,,,
1998,Manufacturing,N20,Nitrous Oxide,"14,992.2",,,,,
1998,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,701.8,,,,,
1998,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,133.3",,,,,
1998,Construction,N20,Nitrous Oxide,95.3,,,,,
1998,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,103.7,,,,,
1998,Transport and storage,N20,Nitrous Oxide,965.8,,,,,
1998,Accommodation and food services,N20,Nitrous Oxide,8.6,,,,,
1998,Information and communication,N20,Nitrous Oxide,10.4,,,,,
1998,Financial and insurance activities,N20,Nitrous Oxide,1.8,,,,,
1998,Real estate activities,N20,Nitrous Oxide,4.0,,,,,
1998,"Professional, scientific and technical activities",N20,Nitrous Oxide,18.6,,,,,
1998,Administrative and support service activities,N20,Nitrous Oxide,22.1,,,,,
1998,Public administration and defence; compulsory social security,N20,Nitrous Oxide,55.8,,,,,
1998,Education,N20,Nitrous Oxide,8.6,,,,,
1998,Human health and social work activities,N20,Nitrous Oxide,544.7,,,,,
1998,"Arts, entertainment and recreation",N20,Nitrous Oxide,66.1,,,,,
1998,Other service activities,N20,Nitrous Oxide,6.2,,,,,
1998,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.5,,,,,
1998,Consumer expenditure,N20,Nitrous Oxide,"1,460.6",,,,,
1999,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,903.4",,,,,
1999,Mining and quarrying,N20,Nitrous Oxide,530.7,,,,,
1999,Manufacturing,N20,Nitrous Oxide,"5,486.5",,,,,
1999,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,623.1,,,,,
1999,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,132.0",,,,,
1999,Construction,N20,Nitrous Oxide,97.2,,,,,
1999,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,103.2,,,,,
1999,Transport and storage,N20,Nitrous Oxide,918.4,,,,,
1999,Accommodation and food services,N20,Nitrous Oxide,8.5,,,,,
1999,Information and communication,N20,Nitrous Oxide,10.6,,,,,
1999,Financial and insurance activities,N20,Nitrous Oxide,1.8,,,,,
1999,Real estate activities,N20,Nitrous Oxide,4.1,,,,,
1999,"Professional, scientific and technical activities",N20,Nitrous Oxide,18.9,,,,,
1999,Administrative and support service activities,N20,Nitrous Oxide,22.4,,,,,
1999,Public administration and defence; compulsory social security,N20,Nitrous Oxide,55.5,,,,,
1999,Education,N20,Nitrous Oxide,7.6,,,,,
1999,Human health and social work activities,N20,Nitrous Oxide,544.9,,,,,
1999,"Arts, entertainment and recreation",N20,Nitrous Oxide,69.6,,,,,
1999,Other service activities,N20,Nitrous Oxide,6.0,,,,,
1999,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.5,,,,,
1999,Consumer expenditure,N20,Nitrous Oxide,"1,491.2",,,,,
2000,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"17,049.2",,,,,
2000,Mining and quarrying,N20,Nitrous Oxide,509.9,,,,,
2000,Manufacturing,N20,Nitrous Oxide,"5,655.5",,,,,
2000,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,702.5,,,,,
2000,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,185.0",,,,,
2000,Construction,N20,Nitrous Oxide,99.7,,,,,
2000,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,102.6,,,,,
2000,Transport and storage,N20,Nitrous Oxide,935.4,,,,,
2000,Accommodation and food services,N20,Nitrous Oxide,8.6,,,,,
2000,Information and communication,N20,Nitrous Oxide,10.8,,,,,
2000,Financial and insurance activities,N20,Nitrous Oxide,1.8,,,,,
2000,Real estate activities,N20,Nitrous Oxide,4.2,,,,,
2000,"Professional, scientific and technical activities",N20,Nitrous Oxide,19.2,,,,,
2000,Administrative and support service activities,N20,Nitrous Oxide,22.9,,,,,
2000,Public administration and defence; compulsory social security,N20,Nitrous Oxide,53.0,,,,,
2000,Education,N20,Nitrous Oxide,6.2,,,,,
2000,Human health and social work activities,N20,Nitrous Oxide,545.3,,,,,
2000,"Arts, entertainment and recreation",N20,Nitrous Oxide,73.6,,,,,
2000,Other service activities,N20,Nitrous Oxide,6.0,,,,,
2000,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,N20,Nitrous Oxide,0.7,,,,,
2000,Consumer expenditure,N20,Nitrous Oxide,"1,455.0",,,,,
2001,"Agriculture, forestry and fishing",N20,Nitrous Oxide,"16,366.6",,,,,
2001,Mining and quarrying,N20,Nitrous Oxide,529.4,,,,,
2001,Manufacturing,N20,Nitrous Oxide,"4,951.3",,,,,
2001,"Electricity, gas, steam and air conditioning supply",N20,Nitrous Oxide,768.5,,,,,
2001,"Water supply; sewerage, waste management and remediation activities",N20,Nitrous Oxide,"1,164.5",,,,,
2001,Construction,N20,Nitrous Oxide,100.1,,,,,
2001,Wholesale and retail trade; repair of motor vehicles and motorcycles,N20,Nitrous Oxide,92.6,,,,,
