code,label,cx,cy
E05011249,Monkhams,0.02800753605897923,51.61509676348675
E05011250,Newbury,0.09284430461958285,51.572188314891946
E05011251,Seven Kings,0.10974773581105916,51.57283513329583
E05011252,South Woodford,0.02601018005442567,51.58999498752168
E05011253,Valentines,0.06937323837515956,51.56733876328284
E05011254,Wanstead Park,0.03649032541776715,51.564236424559304
E05011255,Wanstead Village,0.027489877577132695,51.578877652737795
E05011256,Alconbury,-0.3108839261890151,52.37571009178707
E05011257,Brampton,-0.23309870214266198,52.32211691584215
E05011258,Buckden,-0.2598587193869215,52.283972015455895
E05011259,Fenstanton,-0.09031638221478477,52.288324214915384
E05011260,Godmanchester & Hemingford Abbots,-0.16840828166090624,52.29914055828219
E05011261,Great Paxton,-0.190787091294979,52.208592823017675
E05011262,Great Staughton,-0.32401143960706663,52.281605533941566
E05011263,Hemingford Grey & Houghton,-0.11298058459354052,52.33499325378372
E05011264,Holywell-cum-Needingworth,-0.007795593795711084,52.34902651208448
E05011265,Huntingdon East,-0.1631535698642143,52.33916254927727
E05011266,Huntingdon North,-0.17920813034520877,52.343568972464595
E05011267,Kimbolton,-0.4075805463056058,52.34590058390964
E05011268,Ramsey,-0.10415453390910054,52.4692166838706
E05011269,St Ives East,-0.06887655231600645,52.347475508547305
E05011270,St Ives South,-0.07011825156686038,52.32248075296768
E05011271,St Ives West,-0.08583333333333333,52.3383
E05011272,St Neots East,-0.23558150689697918,52.23162740456329
E05011273,St Neots Eatons,-0.28599294235871336,52.22133747778948
E05011274,St Neots Eynesbury,-0.26406433846551525,52.21853232379457
E05011275,St Neots Priory Park & Little Paxton,-0.26255655176246734,52.243962164824154
E05011276,Sawtry,-0.22428151014548484,52.415254892777476
E05011277,Somersham,0.0003632127132828164,52.39824641930765
E05011278,"Stilton, Folksworth & Washingley",-0.31072491715488476,52.49491604570253
E05011279,The Stukeleys,-0.21909763314115654,52.359436133838784
E05011280,Warboys,-0.08582003885376563,52.409198256837314
E05011281,Yaxley,-0.21601901594919778,52.51665048766796
E05011282,Balsham,0.33525133605324786,52.1380302828523
E05011283,Bar Hill,0.021133333333333334,52.25313333333333
E05011284,Barrington,-0.011544434750444157,52.140927364748286
E05011285,Bassingbourn,-0.05915001630932145,52.0712874930807
E05011286,Caldecote,-0.06469302046446207,52.18811749254439
E05011289,Cottenham,0.13059014360068955,52.297806952011406
E05011291,Fen Ditton & Fulbourn,0.2262284820970767,52.199635000170915
E05011292,Foxton,0.07072308698931999,52.06546670822702
E05011293,Gamlingay,-0.18347332966026875,52.15417197261667
E05011294,Girton,0.0450462870432049,52.23151846099514
E05011295,Hardwick,-0.0011692463688309195,52.197595294757555
E05011296,Harston & Comberton,0.05939682101610292,52.17043843751731
E05011297,Histon & Impington,0.11418083809254512,52.25097425520686
E05011298,Linton,0.3036467655307088,52.09204229485983
E05011300,Melbourn,0.009102483398754128,52.088577723975234
E05011301,Milton & Waterbeach,0.18829561445512893,52.278558567727536
E05011304,Shelford,0.14669317491695555,52.1505013319589
E05011305,Swavesey,-0.008907897650943603,52.2863033416968
E05011306,The Mordens,-0.10916371510607667,52.100911906002665
E05011307,Whittlesford,0.11405070179435353,52.10631462569028
E05011348,"Adderbury, Bloxham and Bodicote",-1.3389352581450034,52.01889914903315
E05011349,Banbury Calthorpe and Easington,-1.34147400305232,52.04507794017696
E05011350,Ancoats & Beswick,-2.20824881443813,53.48099139994017
E05011351,Ardwick,-2.21664219173239,53.46619221938994
E05011352,Baguley,-2.285048182702069,53.390497701568506
E05011353,Brooklands,-2.2930743119905848,53.405181549637504
E05011354,Burnage,-2.204857669938537,53.43096585512033
E05011355,Charlestown,-2.193566959536191,53.52467023688562
E05011356,Cheetham,-2.2403807380196086,53.498980065145524
E05011357,Chorlton,-2.2837298131253903,53.44147644851937
E05011358,Chorlton Park,-2.2647693899774413,53.43289648773459
E05011359,Clayton & Openshaw,-2.1784319083257055,53.48007509954286
E05011360,Crumpsall,-2.237677437321517,53.5160265244707
E05011361,Deansgate,-2.2466851123763854,53.47952477674558
E05011362,Didsbury East,-2.224938834672439,53.413953991635175
E05011363,Didsbury West,-2.2452578042091096,53.42194453679488
E05011364,Fallowfield,-2.226048114319725,53.44533355080177
E05011365,Gorton & Abbey Hey,-2.170288624813894,53.46427267483065
E05011366,Harpurhey,-2.2136996323692912,53.507981057383
E05011367,Higher Blackley,-2.2363957524561657,53.532995683589085
E05011368,Hulme,-2.2483790106435784,53.467131525395686
E05011369,Levenshulme,-2.1868281932032816,53.442633206880316
E05011370,Longsight,-2.186972444242543,53.45502024228265
E05011371,Miles Platting & Newton Heath,-2.193110362850633,53.49531622142592
E05011372,Moss Side,-2.2382908377963124,53.455148248114895
E05011373,Moston,-2.1811090946315828,53.51323889212158
E05011374,Northenden,-2.25880142917852,53.404239343335696
E05011375,Old Moat,-2.2351375512203817,53.43614812266168
E05011376,Piccadilly,-2.229651226920753,53.48163451175372
E05011377,Rusholme,-2.2102045217815394,53.45197423548333
E05011378,Sharston,-2.2528320972260505,53.38447964279577
E05011379,Whalley Range,-2.25433445250496,53.44976066778274
E05011380,Withington,-2.218780895852123,53.43338419290114
E05011381,Woodhouse Park,-2.2742228059721783,53.364319405854545
E05011384,Ardsley & Robin Hood,-1.5390965482515977,53.728141567516644
E05011385,Armley,-1.5976987483893585,53.80049290461744
E05011387,Bramley & Stanningley,-1.641322702665174,53.81575649631312
E05011388,Burmantofts & Richmond Hill,-1.5036331731694486,53.78966773033569
E05011389,Calverley & Farsley,-1.687699429441561,53.817982655147766
E05011390,Chapel Allerton,-1.5388067288173843,53.82226599002581
E05011391,Cross Gates & Whinmoor,-1.4370040301333118,53.81722378925932
E05011394,Gipton & Harehills,-1.5032880029357751,53.81278947481559
E05011395,Guiseley & Rawdon,-1.7280237917894168,53.87539288845787
E05011396,Harewood,-1.4299839988410712,53.86549339612236
E05011397,Headingley & Hyde Park,-1.570146294496135,53.81712109892145
E05011399,Hunslet & Riverside,-1.5266047487224474,53.77632964916614
E05011400,Killingbeck & Seacroft,-1.4717548480766678,53.81731746198236
E05011401,Kippax & Methley,-1.351385727167638,53.760069480252284
E05011402,Kirkstall,-1.602973292881325,53.82050809919536
E05011403,Little London & Woodhouse,-1.5518340407091755,53.804479335163
E05011404,Middleton Park,-1.540437146014123,53.75346818739166
E05011405,Moortown,-1.5503437310325332,53.83832146058296
E05011406,Morley North,-1.6242394412629373,53.756833671828126
E05011407,Morley South,-1.6009493733871774,53.734623750654656
E05011409,Pudsey,-1.66335155565681,53.79290577694451
E05011410,Rothwell,-1.4632833477387208,53.7453692390484
E05011411,Roundhay,-1.5041027682024641,53.834925928683745
E05011413,Weetwood,-1.5961964808814102,53.8370561469044
E05011414,Wetherby,-1.3520160548609712,53.90392249974389
E05011415,Audley,-2.3053595957941835,53.04803084954895
E05011416,Bradwell,-2.2340685747162516,53.05075163894555
E05011417,Clayton,-2.218664130166412,52.99502601023818
E05011418,Crackley & Red Street,-2.2571231029197936,53.05372358496745
E05011419,Cross Heath,-2.234902298356269,53.0227052608945
E05011420,Holditch & Chesterton,-2.2525558915344406,53.03726138069466
E05011421,Keele,-2.2864615114119498,53.00402012655607
E05011422,Kidsgrove & Ravenscliffe,-2.2360031339347683,53.08688770575989
E05011423,Knutton,-2.25082991807639,53.02021641664007
E05011424,Loggerheads,-2.404038240079563,52.91906394728332
E05011425,Madeley & Betley,-2.3486828647713844,53.01048106683752
E05011426,Maer & Whitmore,-2.30732289022614,52.96138930900888
E05011427,May Bank,-2.216997246464038,53.02090705687632
E05011428,Newchapel & Mow Cop,-2.210367277009811,53.098831314902135
E05011429,Silverdale,-2.2691773633783496,53.01580848079646
E05011430,Talke & Butt Lane,-2.2597889595521012,53.07455828414931
E05011431,Thistleberry,-2.2499204969618054,53.0023780750868
E05011432,Town,-2.2258915080926434,53.0103760737478
E05011433,Westbury Park & Northwood,-2.224295406766758,52.98357100562007
E05011434,Westlands,-2.236948536648536,52.995153915220584
E05011435,Wolstanton,-2.220590978823711,53.03213940557617
E05011436,Arthur's Hill,-1.6328333333333334,54.976366666666664
E05011437,Benwell & Scotswood,-1.679543940850116,54.97453627044108
E05011438,Blakelaw,-1.6595305921022532,54.99651583166241
E05011439,Byker,-1.573564268494756,54.9740100844056
E05011440,Callerton & Throckley,-1.719692363271306,55.014542449745676
E05011441,Castle,-1.66543737660331,55.05143209352032
E05011442,Chapel,-1.7167466389215602,54.99771715311077
E05011443,Dene & South Gosforth,-1.593830767544581,55.00169844218664
E05011444,Denton & Westerhope,-1.6966358171417764,54.99387972013426
E05011445,Elswick,-1.6448036470323197,54.96762902666019
E05011446,Fawdon & West Gosforth,-1.6414124680740172,55.01254089412802
E05011447,Gosforth,-1.6223900944672758,55.002938970560685
E05011448,Heaton,-1.5775704846456098,54.987550048166554
E05011449,Kenton,-1.6534591631486462,55.004409163546164
E05011450,Kingston Park South & Newbiggin Hall,-1.6811745224253314,55.006899805414044
E05011451,Lemington,-1.716366234898268,54.98090621818757
E05011452,Manor Park,-1.57147539979695,54.99890278904042
E05011453,Monument,-1.6155213352180833,54.97378230131254
E05011454,North Jesmond,-1.6034357364980647,54.992856893232634
E05011455,Ouseburn,-1.5944138065522628,54.9773309065696
E05011456,Parklands,-1.6141513548096051,55.025935047744035
E05011457,South Jesmond,-1.6019507128920907,54.98518941167642
E05011458,Walker,-1.5486058602855488,54.970266260562354
E05011459,Walkergate,-1.5527515480716982,54.9834057951801
E05011460,West Fenham,-1.6726769853408996,54.98598084330902
E05011461,Wingrove,-1.6372917181833975,54.98570799280451
E05011462,Addiscombe East,-0.06904037147640316,51.37989004343695
E05011463,Addiscombe West,-0.0833625510342293,51.38013084789381
E05011464,Bensham Manor,-0.10594658628166453,51.39737770373896
E05011465,Broad Green,-0.1165703456844719,51.383325069758136
E05011466,Coulsdon Town,-0.143994154474426,51.31638049038965
E05011467,Crystal Palace & Upper Norwood,-0.0878923680470381,51.414615971613806
E05011468,Fairfield,-0.0982475924392936,51.37451841714956
E05011469,Kenley,-0.09941921372244324,51.316296074368275
E05011470,New Addington North,-0.017909217199559013,51.354170812201396
E05011471,New Addington South,-0.008381043996529596,51.341384503244754
E05011472,Norbury & Pollards Hill,-0.12268303958457041,51.405693672849694
E05011473,Norbury Park,-0.1104290219335408,51.413968888261316
E05011474,Old Coulsdon,-0.12125857213344307,51.304471868322025
E05011475,Park Hill & Whitgift,-0.07791323093300836,51.369703227891414
E05011476,Purley & Woodcote,-0.12448721246969555,51.3340451183631
E05011477,Purley Oaks & Riddlesdown,-0.10291815821190436,51.34183233138323
E05011478,Sanderstead,-0.0785510414865355,51.332544653527776
E05011479,Selhurst,-0.09536299590417725,51.3873754012478
E05011480,Selsdon & Addington Village,-0.049848028490026654,51.35392857549858
E05011481,Selsdon Vale & Forestdale,-0.04069736898897665,51.34043743560873
E05011482,Shirley North,-0.04997254569726872,51.38442723180667
E05011483,Shirley South,-0.046270163399766875,51.369366597717
E05011484,South Croydon,-0.08564269610321619,51.35748589030579
E05011485,South Norwood,-0.07972702085481033,51.397591559220785
E05011486,Thornton Heath,-0.09527998098297263,51.40339289977707
E05011487,Waddon,-0.11330335643805518,51.364448103898845
E05011488,West Thornton,-0.11931940931154872,51.39361118023746
E05011489,Woodside,-0.06675091975806695,51.392848652418394
E05011508,Audley & Queen's Park,-2.4604689578524406,53.74536104984184
E05011509,Bastwell & Daisyfield,-2.474541617679077,53.75634505769649
E05011510,Billinge & Beardwood,-2.5105643865677774,53.75421067673005
E05011511,Blackburn Central,-2.4816593613873454,53.74336794801206
E05011512,Blackburn South & Lower Darwen,-2.4793736878114276,53.72029032650883
E05011513,Blackburn South East,-2.4556269706653917,53.73276411196534
E05011514,Darwen East,-2.4671837095397993,53.70447350154583
E05011515,Darwen South,-2.4619333651885547,53.682564054098094
E05011516,Darwen West,-2.5026146275898946,53.69786798525649
E05011517,Ewood,-2.4956524921145737,53.728099820676626
E05011518,Little Harwood & Whitebirk,-2.4556114001106812,53.75870579040692
E05011519,Livesey with Pleasington,-2.5357946512229708,53.73504626960221
E05011520,Mill Hill & Moorgate,-2.5064717477215894,53.73575244777805
E05011521,Roe Lee,-2.4753356125106056,53.76975979402557
E05011522,Shear Brow & Corporation Park,-2.4896668621524487,53.7551578261981
E05011523,Wensley Fold,-2.4985228284000778,53.74736339717547
E05011524,West Pennine,-2.4415105331087545,53.66183168656345
E05011525,Avenue,-0.3648420619646022,53.75467841427978
E05011526,Beverley & Newland,-0.352269252620922,53.77379551812333
E05011527,Boothferry,-0.3973747049310638,53.74691346325686
E05011528,Bricknell,-0.3811411936109656,53.76289756992479
E05011529,Central,-0.3455856080336898,53.75336062541842
E05011530,Derringham,-0.40530495470364686,53.7568888127308
E05011531,Drypool,-0.3191799442730381,53.753643062431735
E05011532,Holderness,-0.31763893996046144,53.76993952242734
E05011533,Ings,-0.2826459223589344,53.77139378795634
E05011534,Kingswood,-0.3487543081665656,53.79829218754512
E05011535,Longhill & Bilton Grange,-0.2631975015581388,53.77439189659378
E05011536,Marfleet,-0.2673404993562597,53.75003137830117
E05011537,Newington & Gipsyville,-0.3849751666482907,53.73805855695111
E05011538,North Carr,-0.31917953976861185,53.800426573120696
E05011539,Orchard Park,-0.37562503634957356,53.785202551320296
E05011540,Pickering,-0.4089600177808288,53.72933010109546
E05011541,St Andrew's & Docklands,-0.3583854715074527,53.737489484966524
E05011542,Southcoates,-0.29386201102104226,53.75589644433097
E05011543,Sutton,-0.3013117872286843,53.781904958786406
E05011544,University,-0.3741501043502171,53.77467025831365
E05011545,West Carr,-0.33380395561544246,53.78622091423205
E05011547,Horsforth,-1.6546001767085545,53.841683981825504
E05011549,Otley & Yeadon,-1.6786244116493845,53.88810686400172
E05011552,Balderton North & Coddington,-0.744307190942255,53.07193430468997
E05011553,Beacon,-0.7913828747854967,53.07213514108082
E05011554,Castle,-0.8191133809232983,53.078388079147516
E05011555,Farndon & Fernwood,-0.8317914998191825,53.02594810409608
E05011558,"Brasted, Chevening and Sundridge",0.12804227544438396,51.26643348213916
E05011559,Seal and Weald,0.21835989914979242,51.25938638257508
E05011560,Bottisham,0.2883024666213282,52.238617879560756
E05011561,Burwell,0.3229384878094977,52.28366301060772
E05011562,Downham Villages,0.21966146695936328,52.44256134607605
E05011563,Ely East,0.29527266214106984,52.384054365424504
E05011564,Ely North,0.3295538788719873,52.41959696094259
E05011565,Ely West,0.2479421256161513,52.390302466179804
E05011566,Fordham & Isleham,0.4172549699787459,52.31135114960609
E05011567,Haddenham,0.1167213412225172,52.35305717120795
E05011568,Littleport,0.32815868495152445,52.46954860506626
E05011569,Soham North,0.33010026508485685,52.365506979874915
E05011570,Soham South,0.3068129716747786,52.32511422710358
E05011571,Stretham,0.209928553187158,52.356357589035305
E05011572,Sutton,0.14051931825454136,52.39393609839031
E05011573,Woodditton,0.4251709305031839,52.204216967349524
E05011574,Devonshire,0.29799321286718183,50.77591333420627
E05011575,Hampden Park,0.27524204082314296,50.79963788751921
E05011576,Langney,0.29912867653704955,50.80549204810456
E05011577,Meads,0.24623896325639139,50.75205087567152
E05011578,Old Town,0.23833910446593576,50.772915910424246
E05011579,Ratton,0.2523940715251751,50.791713192513406
E05011580,St Anthony's,0.303896048112668,50.79289185634362
E05011581,Sovereign,0.32280014061655066,50.79147197043447
E05011582,Upperton,0.2754668859392547,50.778423023621635
E05011583,"Chailey, Barcombe & Hamsey",-0.0034350235960926845,50.93803798200798
E05011584,Ditchling & Westmeston,-0.10522995939823168,50.91925412296394
E05011585,East Saltdean & Telscombe Cliffs,-0.01638423864812828,50.80414715895085
E05011586,Kingston,-0.026037510748856907,50.848280838446414
